Year,Cluster,Indicator,Attribute,Value,Province,Area Council
2025,Shelter,Household Appliances,freezer,120000,Sanma,East Malo
2025,Shelter,Household Appliances,freezer,120000,Penama,West Ambae
2025,Shelter,Household Appliances,freezer,120000,Penama,North Ambae
2025,Shelter,Household Appliances,freezer,120000,Penama,East Ambae
2025,Shelter,Household Appliances,freezer,120000,Penama,South Ambae
2025,Shelter,Household Appliances,freezer,120000,Penama,North Maewo
2025,Shelter,Household Appliances,freezer,120000,Penama,South Maewo
2025,Shelter,Household Appliances,freezer,120000,Penama,North Pentecost
2025,Shelter,Household Appliances,freezer,120000,Penama,Central Pentecost 1
2025,Shelter,Household Appliances,freezer,120000,Penama,Central Pentecost 2
2025,Shelter,Household Appliances,freezer,120000,Penama,South Pentecost
2025,Shelter,Household Appliances,freezer,120000,Malampa,North West Malekula
2025,Shelter,Household Appliances,freezer,120000,Malampa,North East Malekula
2025,Shelter,Household Appliances,freezer,120000,Malampa,Central Malekula
2025,Shelter,Household Appliances,freezer,120000,Malampa,South West Malekula
2025,Shelter,Household Appliances,freezer,120000,Malampa,South East Malekula
2025,Shelter,Household Appliances,freezer,120000,Malampa,South Malekula
2025,Shelter,Household Appliances,freezer,120000,Malampa,North Ambrym
2025,Shelter,Household Appliances,freezer,120000,Malampa,West Ambrym
2025,Shelter,Household Appliances,freezer,120000,Malampa,South East Ambrym
2025,Shelter,Household Appliances,freezer,120000,Malampa,Paama
2025,Shelter,Household Appliances,freezer,120000,Shefa,Port Vila
2025,Shelter,Household Appliances,freezer,120000,Shefa,Vermali
2025,Shelter,Household Appliances,freezer,120000,Shefa,Vermaul
2025,Shelter,Household Appliances,freezer,120000,Shefa,Varisu
2025,Shelter,Household Appliances,freezer,120000,Shefa,South Epi
2025,Shelter,Household Appliances,freezer,120000,Shefa,North Tongoa
2025,Shelter,Household Appliances,freezer,120000,Shefa,Makimae
2025,Shelter,Household Appliances,freezer,120000,Shefa,Tongariki
2025,Shelter,Household Appliances,freezer,120000,Shefa,Nguna
2025,Shelter,Household Appliances,freezer,120000,Shefa,Emau
2025,Shelter,Household Appliances,freezer,120000,Shefa,Malorua
2025,Shelter,Household Appliances,freezer,120000,Shefa,North Efate
2025,Shelter,Household Appliances,freezer,120000,Shefa,Mele
2025,Shelter,Household Appliances,freezer,120000,Shefa,Tanvasoko
2025,Shelter,Household Appliances,freezer,120000,Shefa,Ifira
2025,Shelter,Household Appliances,freezer,120000,Shefa,Pango
2025,Shelter,Household Appliances,freezer,120000,Shefa,Erakor
2025,Shelter,Household Appliances,freezer,120000,Shefa,Eratap
2025,Shelter,Household Appliances,freezer,120000,Shefa,Eton
2025,Shelter,Household Appliances,freezer,120000,Tafea,North Erromango
2025,Shelter,Household Appliances,freezer,120000,Tafea,South Erromango
2025,Shelter,Household Appliances,freezer,120000,Tafea,Aniwa
2025,Shelter,Household Appliances,freezer,120000,Tafea,North Tanna
2025,Shelter,Household Appliances,freezer,120000,Tafea,West Tanna
2025,Shelter,Household Appliances,freezer,120000,Tafea,Middle Bush Tanna
2025,Shelter,Household Appliances,freezer,120000,Tafea,South West Tanna
2025,Shelter,Household Appliances,freezer,120000,Tafea,Whitesands
2025,Shelter,Household Appliances,freezer,120000,Tafea,South Tanna
2025,Shelter,Household Appliances,freezer,120000,Tafea,Futuna
2025,Shelter,Household Appliances,freezer,120000,Tafea,Aneityum
2025,Shelter,Household Appliances,refridgerator,130000,Torba,Torres
2025,Shelter,Household Appliances,refridgerator,130000,Torba,Ureparapara
2025,Shelter,Household Appliances,refridgerator,130000,Torba,Motalava
2025,Shelter,Household Appliances,refridgerator,130000,Torba,East Vanualava
2025,Shelter,Household Appliances,refridgerator,130000,Torba,West Vanualava
2025,Shelter,Household Appliances,refridgerator,130000,Torba,Mota
2025,Shelter,Household Appliances,refridgerator,130000,Torba,East Gaua
2025,Shelter,Household Appliances,refridgerator,130000,Torba,West Gaua
2025,Shelter,Household Appliances,refridgerator,130000,Torba,Merelava
2025,Shelter,Household Appliances,refridgerator,130000,Sanma,Luganville
2025,Shelter,Household Appliances,refridgerator,130000,Sanma,North West Santo
2025,Shelter,Household Appliances,refridgerator,130000,Sanma,Big Bay Coast
2025,Shelter,Household Appliances,refridgerator,130000,Sanma,Big Bay Inland
2025,Shelter,Household Appliances,refridgerator,130000,Sanma,West Santo
2025,Shelter,Household Appliances,refridgerator,130000,Sanma,South Santo 1
2025,Shelter,Household Appliances,refridgerator,130000,Sanma,South Santo 2
2025,Shelter,Household Appliances,refridgerator,130000,Sanma,East Santo
2025,Shelter,Household Appliances,refridgerator,130000,Sanma,South East Santo
2025,Shelter,Household Appliances,refridgerator,130000,Sanma,Canal Fanafo
2025,Shelter,Household Appliances,refridgerator,130000,Sanma,West Malo
2025,Shelter,Household Appliances,refridgerator,130000,Sanma,East Malo
2025,Shelter,Household Appliances,refridgerator,130000,Penama,West Ambae
2025,Shelter,Household Appliances,refridgerator,130000,Penama,North Ambae
2025,Shelter,Household Appliances,refridgerator,130000,Penama,East Ambae
2025,Shelter,Household Appliances,refridgerator,130000,Penama,South Ambae
2025,Shelter,Household Appliances,refridgerator,130000,Penama,North Maewo
2025,Shelter,Household Appliances,refridgerator,130000,Penama,South Maewo
2025,Shelter,Household Appliances,refridgerator,130000,Penama,North Pentecost
2025,Shelter,Household Appliances,refridgerator,130000,Penama,Central Pentecost 1
2025,Shelter,Household Appliances,refridgerator,130000,Penama,Central Pentecost 2
2025,Shelter,Household Appliances,refridgerator,130000,Penama,South Pentecost
2025,Shelter,Household Appliances,refridgerator,130000,Malampa,North West Malekula
2025,Shelter,Household Appliances,refridgerator,130000,Malampa,North East Malekula
2025,Shelter,Household Appliances,refridgerator,130000,Malampa,Central Malekula
2025,Shelter,Household Appliances,refridgerator,130000,Malampa,South West Malekula
2025,Shelter,Household Appliances,refridgerator,130000,Malampa,South East Malekula
2025,Shelter,Household Appliances,refridgerator,130000,Malampa,South Malekula
2025,Shelter,Household Appliances,refridgerator,130000,Malampa,North Ambrym
2025,Shelter,Household Appliances,refridgerator,130000,Malampa,West Ambrym
2025,Shelter,Household Appliances,refridgerator,130000,Malampa,South East Ambrym
2025,Shelter,Household Appliances,refridgerator,130000,Malampa,Paama
2025,Shelter,Household Appliances,refridgerator,130000,Shefa,Port Vila
2025,Shelter,Household Appliances,refridgerator,130000,Shefa,Vermali
2025,Shelter,Household Appliances,refridgerator,130000,Shefa,Vermaul
2025,Shelter,Household Appliances,refridgerator,130000,Shefa,Varisu
2025,Shelter,Household Appliances,refridgerator,130000,Shefa,South Epi
2025,Shelter,Household Appliances,refridgerator,130000,Shefa,North Tongoa
2025,Shelter,Household Appliances,refridgerator,130000,Shefa,Makimae
2025,Shelter,Household Appliances,refridgerator,130000,Shefa,Tongariki
2025,Shelter,Household Appliances,refridgerator,130000,Shefa,Nguna
2025,Shelter,Household Appliances,refridgerator,130000,Shefa,Emau
2025,Shelter,Household Appliances,refridgerator,130000,Shefa,Malorua
2025,Shelter,Household Appliances,refridgerator,130000,Shefa,North Efate
2025,Shelter,Household Appliances,refridgerator,130000,Shefa,Mele
2025,Shelter,Household Appliances,refridgerator,130000,Shefa,Tanvasoko
2025,Shelter,Household Appliances,refridgerator,130000,Shefa,Ifira
2025,Shelter,Household Appliances,refridgerator,130000,Shefa,Pango
2025,Shelter,Household Appliances,refridgerator,130000,Shefa,Erakor
2025,Shelter,Household Appliances,refridgerator,130000,Shefa,Eratap
2025,Shelter,Household Appliances,refridgerator,130000,Shefa,Eton
2025,Shelter,Household Appliances,refridgerator,130000,Tafea,North Erromango
2025,Shelter,Household Appliances,refridgerator,130000,Tafea,South Erromango
2025,Shelter,Household Appliances,refridgerator,130000,Tafea,Aniwa
2025,Shelter,Household Appliances,refridgerator,130000,Tafea,North Tanna
2025,Shelter,Household Appliances,refridgerator,130000,Tafea,West Tanna
2025,Shelter,Household Appliances,refridgerator,130000,Tafea,Middle Bush Tanna
2025,Shelter,Household Appliances,refridgerator,130000,Tafea,South West Tanna
2025,Shelter,Household Appliances,refridgerator,130000,Tafea,Whitesands
2025,Shelter,Household Appliances,refridgerator,130000,Tafea,South Tanna
2025,Shelter,Household Appliances,refridgerator,130000,Tafea,Futuna
2025,Shelter,Household Appliances,refridgerator,130000,Tafea,Aneityum
2025,Shelter,Household Appliances,tv,70000,Torba,Torres
2025,Shelter,Household Appliances,tv,70000,Torba,Ureparapara
2025,Shelter,Household Appliances,tv,70000,Torba,Motalava
2025,Shelter,Household Appliances,tv,70000,Torba,East Vanualava
2025,Shelter,Household Appliances,tv,70000,Torba,West Vanualava
2025,Shelter,Household Appliances,tv,70000,Torba,Mota
2025,Shelter,Household Appliances,tv,70000,Torba,East Gaua
2025,Shelter,Household Appliances,tv,70000,Torba,West Gaua
2025,Shelter,Household Appliances,tv,70000,Torba,Merelava
2025,Shelter,Household Appliances,tv,70000,Sanma,Luganville
2025,Shelter,Household Appliances,tv,70000,Sanma,North West Santo
2025,Shelter,Household Appliances,tv,70000,Sanma,Big Bay Coast
2025,Shelter,Household Appliances,tv,70000,Sanma,Big Bay Inland
2025,Shelter,Household Appliances,tv,70000,Sanma,West Santo
2025,Shelter,Household Appliances,tv,70000,Sanma,South Santo 1
2025,Shelter,Household Appliances,tv,70000,Sanma,South Santo 2
2025,Shelter,Household Appliances,tv,70000,Sanma,East Santo
2025,Shelter,Household Appliances,tv,70000,Sanma,South East Santo
2025,Shelter,Household Appliances,tv,70000,Sanma,Canal Fanafo
2025,Shelter,Household Appliances,tv,70000,Sanma,West Malo
2025,Shelter,Household Appliances,tv,70000,Sanma,East Malo
2025,Shelter,Household Appliances,tv,70000,Penama,West Ambae
2025,Shelter,Household Appliances,tv,70000,Penama,North Ambae
2025,Shelter,Household Appliances,tv,70000,Penama,East Ambae
2025,Shelter,Household Appliances,tv,70000,Penama,South Ambae
2025,Shelter,Household Appliances,tv,70000,Penama,North Maewo
2025,Shelter,Household Appliances,tv,70000,Penama,South Maewo
2025,Shelter,Household Appliances,tv,70000,Penama,North Pentecost
2025,Shelter,Household Appliances,tv,70000,Penama,Central Pentecost 1
2025,Shelter,Household Appliances,tv,70000,Penama,Central Pentecost 2
2025,Shelter,Household Appliances,tv,70000,Penama,South Pentecost
2025,Shelter,Household Appliances,tv,70000,Malampa,North West Malekula
2025,Shelter,Household Appliances,tv,70000,Malampa,North East Malekula
2025,Shelter,Household Appliances,tv,70000,Malampa,Central Malekula
2025,Shelter,Household Appliances,tv,70000,Malampa,South West Malekula
2025,Shelter,Household Appliances,tv,70000,Malampa,South East Malekula
2025,Shelter,Household Appliances,tv,70000,Malampa,South Malekula
2025,Shelter,Household Appliances,tv,70000,Malampa,North Ambrym
2025,Shelter,Household Appliances,tv,70000,Malampa,West Ambrym
2025,Shelter,Household Appliances,tv,70000,Malampa,South East Ambrym
2025,Shelter,Household Appliances,tv,70000,Malampa,Paama
2025,Shelter,Household Appliances,tv,70000,Shefa,Port Vila
2025,Shelter,Household Appliances,tv,70000,Shefa,Vermali
2025,Shelter,Household Appliances,tv,70000,Shefa,Vermaul
2025,Shelter,Household Appliances,tv,70000,Shefa,Varisu
2025,Shelter,Household Appliances,tv,70000,Shefa,South Epi
2025,Shelter,Household Appliances,tv,70000,Shefa,North Tongoa
2025,Shelter,Household Appliances,tv,70000,Shefa,Makimae
2025,Shelter,Household Appliances,tv,70000,Shefa,Tongariki
2025,Shelter,Household Appliances,tv,70000,Shefa,Nguna
2025,Shelter,Household Appliances,tv,70000,Shefa,Emau
2025,Shelter,Household Appliances,tv,70000,Shefa,Malorua
2025,Shelter,Household Appliances,tv,70000,Shefa,North Efate
2025,Shelter,Household Appliances,tv,70000,Shefa,Mele
2025,Shelter,Household Appliances,tv,70000,Shefa,Tanvasoko
2025,Shelter,Household Appliances,tv,70000,Shefa,Ifira
2025,Shelter,Household Appliances,tv,70000,Shefa,Pango
2025,Shelter,Household Appliances,tv,70000,Shefa,Erakor
2025,Shelter,Household Appliances,tv,70000,Shefa,Eratap
2025,Shelter,Household Appliances,tv,70000,Shefa,Eton
2025,Shelter,Household Appliances,tv,70000,Tafea,North Erromango
2025,Shelter,Household Appliances,tv,70000,Tafea,South Erromango
2025,Shelter,Household Appliances,tv,70000,Tafea,Aniwa
2025,Shelter,Household Appliances,tv,70000,Tafea,North Tanna
2025,Shelter,Household Appliances,tv,70000,Tafea,West Tanna
2025,Shelter,Household Appliances,tv,70000,Tafea,Middle Bush Tanna
2025,Shelter,Household Appliances,tv,70000,Tafea,South West Tanna
2025,Shelter,Household Appliances,tv,70000,Tafea,Whitesands
2025,Shelter,Household Appliances,tv,70000,Tafea,South Tanna
2025,Shelter,Household Appliances,tv,70000,Tafea,Futuna
2025,Shelter,Household Appliances,tv,70000,Tafea,Aneityum
2025,WASH,Household Drinking Water,piped,2.00E+05,Torba,Torres
2025,WASH,Household Drinking Water,piped,2.00E+05,Torba,Ureparapara
2025,WASH,Household Drinking Water,piped,2.00E+05,Torba,Motalava
2025,WASH,Household Drinking Water,piped,2.00E+05,Torba,East Vanualava
2025,WASH,Household Drinking Water,piped,2.00E+05,Torba,West Vanualava
2025,WASH,Household Drinking Water,piped,2.00E+05,Torba,Mota
2025,WASH,Household Drinking Water,piped,2.00E+05,Torba,East Gaua
2025,WASH,Household Drinking Water,piped,2.00E+05,Torba,West Gaua
2025,WASH,Household Drinking Water,piped,2.00E+05,Torba,Merelava
2025,WASH,Household Drinking Water,piped,2.00E+05,Sanma,Luganville
2025,WASH,Household Drinking Water,piped,2.00E+05,Sanma,North West Santo
2025,WASH,Household Drinking Water,piped,2.00E+05,Sanma,Big Bay Coast
2025,WASH,Household Drinking Water,piped,2.00E+05,Sanma,Big Bay Inland
2025,WASH,Household Drinking Water,piped,2.00E+05,Sanma,West Santo
2025,WASH,Household Drinking Water,piped,2.00E+05,Sanma,South Santo 1
2025,WASH,Household Drinking Water,piped,2.00E+05,Sanma,South Santo 2
2025,WASH,Household Drinking Water,piped,2.00E+05,Sanma,East Santo
2025,WASH,Household Drinking Water,piped,2.00E+05,Sanma,South East Santo
2025,WASH,Household Drinking Water,piped,2.00E+05,Sanma,Canal Fanafo
2025,WASH,Household Drinking Water,piped,2.00E+05,Sanma,West Malo
2025,WASH,Household Drinking Water,piped,2.00E+05,Sanma,East Malo
2025,WASH,Household Drinking Water,piped,2.00E+05,Penama,West Ambae
2025,WASH,Household Drinking Water,piped,2.00E+05,Penama,North Ambae
2025,WASH,Household Drinking Water,piped,2.00E+05,Penama,East Ambae
2025,WASH,Household Drinking Water,piped,2.00E+05,Penama,South Ambae
2025,WASH,Household Drinking Water,piped,2.00E+05,Penama,North Maewo
2025,WASH,Household Drinking Water,piped,2.00E+05,Penama,South Maewo
2025,WASH,Household Drinking Water,piped,2.00E+05,Penama,North Pentecost
2025,WASH,Household Drinking Water,piped,2.00E+05,Penama,Central Pentecost 1
2025,WASH,Household Drinking Water,piped,2.00E+05,Penama,Central Pentecost 2
2025,WASH,Household Drinking Water,piped,2.00E+05,Penama,South Pentecost
2025,WASH,Household Drinking Water,piped,2.00E+05,Malampa,North West Malekula
2025,WASH,Household Drinking Water,piped,2.00E+05,Malampa,North East Malekula
2025,WASH,Household Drinking Water,piped,2.00E+05,Malampa,Central Malekula
2025,WASH,Household Drinking Water,piped,2.00E+05,Malampa,South West Malekula
2025,WASH,Household Drinking Water,piped,2.00E+05,Malampa,South East Malekula
2025,WASH,Household Drinking Water,piped,2.00E+05,Malampa,South Malekula
2025,WASH,Household Drinking Water,piped,2.00E+05,Malampa,North Ambrym
2025,WASH,Household Drinking Water,piped,2.00E+05,Malampa,West Ambrym
2025,WASH,Household Drinking Water,piped,2.00E+05,Malampa,South East Ambrym
2025,WASH,Household Drinking Water,piped,2.00E+05,Malampa,Paama
2025,WASH,Household Drinking Water,piped,2.00E+05,Shefa,Port Vila
2025,WASH,Household Drinking Water,piped,2.00E+05,Shefa,Vermali
2025,WASH,Household Drinking Water,piped,2.00E+05,Shefa,Vermaul
2025,WASH,Household Drinking Water,piped,2.00E+05,Shefa,Varisu
2025,WASH,Household Drinking Water,piped,2.00E+05,Shefa,South Epi
2025,WASH,Household Drinking Water,piped,2.00E+05,Shefa,North Tongoa
2025,WASH,Household Drinking Water,piped,2.00E+05,Shefa,Makimae
2025,WASH,Household Drinking Water,piped,2.00E+05,Shefa,Tongariki
2025,WASH,Household Drinking Water,piped,2.00E+05,Shefa,Nguna
2025,WASH,Household Drinking Water,piped,2.00E+05,Shefa,Emau
2025,WASH,Household Drinking Water,piped,2.00E+05,Shefa,Malorua
2025,WASH,Household Drinking Water,piped,2.00E+05,Shefa,North Efate
2025,WASH,Household Drinking Water,piped,2.00E+05,Shefa,Mele
2025,WASH,Household Drinking Water,piped,2.00E+05,Shefa,Tanvasoko
2025,WASH,Household Drinking Water,piped,2.00E+05,Shefa,Ifira
2025,WASH,Household Drinking Water,piped,2.00E+05,Shefa,Pango
2025,WASH,Household Drinking Water,piped,2.00E+05,Shefa,Erakor
2025,WASH,Household Drinking Water,piped,2.00E+05,Shefa,Eratap
2025,WASH,Household Drinking Water,piped,2.00E+05,Shefa,Eton
2025,WASH,Household Drinking Water,piped,2.00E+05,Tafea,North Erromango
2025,WASH,Household Drinking Water,piped,2.00E+05,Tafea,South Erromango
2025,WASH,Household Drinking Water,piped,2.00E+05,Tafea,Aniwa
2025,WASH,Household Drinking Water,piped,2.00E+05,Tafea,North Tanna
2025,WASH,Household Drinking Water,piped,2.00E+05,Tafea,West Tanna
2025,WASH,Household Drinking Water,piped,2.00E+05,Tafea,Middle Bush Tanna
2025,WASH,Household Drinking Water,piped,2.00E+05,Tafea,South West Tanna
2025,WASH,Household Drinking Water,piped,2.00E+05,Tafea,Whitesands
2025,WASH,Household Drinking Water,piped,2.00E+05,Tafea,South Tanna
